serialno,familysize,income,race,ethnicity,numchildren,numelderly,veteran,disability,waittime,ranking,preferences
2017001051284,1,9000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001052628,1,17700,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001052930,1,4200,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001053211,1,17400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001054182,1,11000,2,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017001054729,1,21000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017001054806,2,15400,2,0,0,0,0,1,inf,2,"[2, 3, 4, 1]"
2017001054846,2,20500,1,0,0,0,0,1,inf,2,"[2, 3, 1, 4]"
2017001054905,2,14400,2,0,1,1,0,1,inf,1,"[2, 3, 4, 1]"
2017001055129,1,15010,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001055183,1,20100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001055215,2,12400,2,0,0,1,0,1,inf,1,"[2, 4, 1, 3]"
2017001056144,5,44200,8,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017001056277,2,26000,1,0,0,1,1,1,inf,2,"[2, 3, 4, 1]"
2017001056371,2,27100,6,0,0,2,0,1,inf,2,"[2, 4, 3, 1]"
2017001056894,4,26060,1,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017001057038,1,1200,2,0,0,0,1,1,inf,2,"[1, 3, 2]"
2017001057276,4,32000,1,0,2,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001058607,1,7000,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017001058703,1,20900,8,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017001058903,2,9600,2,0,1,0,0,1,inf,2,"[2, 3, 1, 4]"
2017001059458,2,24400,6,0,1,0,0,1,inf,2,"[2, 1, 4, 3]"
2017001059696,1,18000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001060213,2,15300,2,1,0,1,0,1,inf,2,"[2, 3, 4, 1]"
2017001060338,1,8800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001061908,1,11400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001062149,5,28000,1,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017001062771,2,13000,1,0,0,0,0,1,inf,1,"[2, 1, 3, 4]"
2017001063802,1,2600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001064272,4,38900,2,0,0,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001064530,2,28300,2,1,0,2,0,1,inf,2,"[2, 4, 1, 3]"
2017001065079,1,12200,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001065836,6,13100,1,0,1,0,0,1,inf,1,"[6, 5]"
2017001066290,1,12000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017001066428,1,12800,2,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017001066905,1,8300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001067069,4,38000,1,0,0,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001067528,2,20500,1,0,0,1,0,1,inf,2,"[2, 1, 4, 3]"
2017001067548,6,37600,2,0,4,0,0,1,inf,1,"[6, 5]"
2017001067574,2,1500,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017001067823,1,19100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001067995,2,14600,1,0,1,0,0,1,inf,1,"[2, 4, 1, 3]"
2017001068684,2,25500,1,1,0,0,1,1,inf,1,"[2, 4, 3, 1]"
2017001068708,2,16300,2,0,0,1,0,1,inf,2,"[2, 1, 3, 4]"
2017001069693,4,18000,1,0,2,1,0,1,inf,4,"[4, 3, 2, 5]"
2017001069979,1,21300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001070102,3,18200,1,0,1,0,0,1,inf,1,"[3, 1, 4, 2]"
2017001070270,1,16700,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001070567,2,14500,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001070724,3,11960,2,0,2,0,0,1,inf,1,"[3, 1, 2, 4]"
2017001071955,1,19100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001072410,9,76000,1,0,7,0,0,1,inf,1,"[6, 5]"
2017001072525,2,26800,2,0,0,1,0,1,inf,2,"[2, 1, 3, 4]"
2017001073217,1,2500,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001074337,3,15400,2,0,0,1,0,1,inf,1,"[3, 2, 1, 4]"
2017001074386,2,7000,9,0,1,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001074442,1,15800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001074542,2,29400,2,0,1,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001075384,1,16500,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001075426,5,8500,2,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017001075908,4,29000,2,0,0,0,0,1,inf,3,"[4, 2, 5, 3]"
2017001077229,1,8880,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001077931,2,27900,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001078197,7,38000,1,0,5,0,0,1,inf,1,"[6, 5]"
2017001078221,2,20610,1,0,0,1,0,1,inf,3,"[2, 3, 4, 1]"
2017001078329,1,3300,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001079221,2,26000,2,0,1,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001079649,2,18200,2,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017001079654,4,38200,1,0,1,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001081376,4,32000,2,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001081834,1,6000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001081840,1,9000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001082094,1,3400,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017001082428,3,26400,2,0,2,0,0,1,inf,3,"[3, 4, 1, 2]"
2017001082783,3,25000,1,0,2,0,0,1,inf,4,"[3, 2, 4, 1]"
2017001083864,1,8700,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001085190,1,8300,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001085193,1,20000,6,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001085775,3,35000,2,0,0,0,0,1,inf,2,"[3, 1, 2, 4]"
2017001086755,2,23000,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001086866,4,40300,6,0,1,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001087054,1,14300,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001087099,2,19700,2,0,1,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001087981,1,19800,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001088194,2,23500,1,0,0,2,0,1,inf,2,"[2, 4, 1, 3]"
2017001090447,1,6000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001091167,1,10000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001091273,3,24000,8,0,2,0,0,1,inf,4,"[3, 2, 4, 1]"
2017001091955,3,36400,6,0,0,1,0,1,inf,3,"[3, 2, 4, 1]"
2017001093213,1,15000,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001095096,5,35000,2,0,2,1,0,1,inf,1,"[5, 6, 4]"
2017001095326,1,14800,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001095953,2,3300,2,0,1,0,0,1,inf,3,"[2, 3, 1, 4]"
2017001097628,7,50000,1,0,5,0,0,1,inf,1,"[6, 5]"
2017001097649,3,13500,1,0,1,0,0,1,inf,2,"[3, 1, 4, 2]"
2017001097719,1,18200,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001098279,2,23600,1,0,0,2,1,1,inf,2,"[2, 4, 3, 1]"
2017001098363,5,48000,6,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017001098535,2,29030,1,0,0,2,0,1,inf,2,"[2, 1, 3, 4]"
2017001098679,1,10700,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001098739,3,32020,2,0,0,1,0,1,inf,1,"[3, 2, 4, 1]"
2017001098912,9,35000,1,0,7,0,0,1,inf,1,"[6, 5]"
2017001098961,7,49200,1,0,3,1,0,1,inf,1,"[6, 5]"
2017001099013,1,8800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001100554,1,2100,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001100953,1,18000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001101036,2,14500,2,0,0,1,0,1,inf,3,"[2, 4, 3, 1]"
2017001101127,2,18000,1,0,1,0,0,1,inf,2,"[2, 1, 4, 3]"
2017001101844,2,8000,2,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017001102131,2,5000,2,0,1,0,0,1,inf,4,"[2, 4, 3, 1]"
2017001102612,2,9000,9,0,1,0,1,1,inf,3,"[2, 3, 1, 4]"
2017001103216,1,13600,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001104999,4,6730,2,0,2,0,0,1,inf,2,"[4, 5, 3, 2]"
2017001105511,7,30000,1,0,5,0,0,1,inf,1,"[6, 5]"
2017001105546,5,43500,8,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017001105658,4,40600,2,0,2,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001106110,4,32700,1,0,1,0,1,1,inf,2,"[4, 5, 3, 2]"
2017001106179,1,20400,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001106227,1,18000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001106327,1,-1600,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017001106878,1,18500,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001107033,2,26400,2,0,0,2,0,1,inf,4,"[2, 3, 4, 1]"
2017001107252,5,26000,8,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017001108130,1,13000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001109008,3,9400,1,0,0,0,0,1,inf,2,"[3, 1, 4, 2]"
2017001109515,1,190,2,0,0,0,1,1,inf,1,"[1, 2, 3]"
2017001109648,1,11800,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001109664,3,22400,2,0,0,1,0,1,inf,1,"[3, 2, 1, 4]"
2017001109898,4,25600,2,0,2,2,1,1,inf,2,"[4, 5, 2, 3]"
2017001110094,5,13100,1,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017001110677,4,32000,1,0,0,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001110737,5,40900,6,0,2,0,0,1,inf,1,"[5, 6, 4]"
2017001110974,4,44800,1,0,3,0,0,1,inf,2,"[4, 5, 3, 2]"
2017001111135,2,15360,2,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017001111192,2,22900,6,0,0,2,0,1,inf,4,"[2, 4, 3, 1]"
2017001111624,1,10000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001111851,4,22500,2,0,2,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001112419,5,36300,1,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017001113133,1,20400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001113473,1,8400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001113664,1,12000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001113965,1,17900,2,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017001113968,1,17200,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001115997,1,17000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001116006,1,11800,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001116247,2,8000,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017001116494,1,15600,6,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001116842,9,31900,1,0,7,0,0,1,inf,1,"[6, 5]"
2017001116953,1,14900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001117245,1,12000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001118172,6,30000,1,0,2,1,0,1,inf,1,"[6, 5]"
2017001118579,2,17120,2,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017001118655,1,8800,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001119202,2,12600,2,0,1,1,0,1,inf,2,"[2, 3, 4, 1]"
2017001119337,2,24004,1,0,0,1,0,1,inf,3,"[2, 4, 1, 3]"
2017001119639,3,28000,2,0,0,2,0,1,inf,2,"[3, 1, 4, 2]"
2017001119905,1,10800,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001120243,1,4200,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017001120375,2,25100,1,0,0,0,0,1,inf,4,"[2, 4, 3, 1]"
2017001120843,1,11100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001121592,2,15000,1,0,0,0,0,1,inf,3,"[2, 4, 1, 3]"
2017001121799,1,12060,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001122817,2,13400,1,0,0,2,0,1,inf,2,"[2, 1, 3, 4]"
2017001123694,3,12000,2,0,2,0,0,1,inf,2,"[3, 1, 4, 2]"
2017001123858,1,10800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001123903,5,49600,2,0,2,1,0,1,inf,1,"[5, 4, 6]"
2017001124140,2,27000,1,0,0,2,1,1,inf,2,"[2, 4, 3, 1]"
2017001124365,2,11000,2,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017001124927,4,34040,1,0,1,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001125090,3,32300,8,0,1,0,0,1,inf,2,"[3, 1, 2, 4]"
2017001125107,2,27600,2,0,0,2,1,1,inf,4,"[2, 4, 3, 1]"
2017001125420,5,45000,8,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017001125536,1,16800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001125649,1,20700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001125911,2,22580,2,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017001126254,1,7000,2,1,0,0,0,1,inf,1,"[1, 3, 2]"
2017001126757,2,20000,1,0,1,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001127030,1,6800,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001127349,2,6300,1,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001127998,3,24630,1,0,0,0,0,1,inf,2,"[3, 4, 2, 1]"
2017001128815,2,21600,1,0,0,2,0,1,inf,2,"[2, 1, 3, 4]"
2017001129333,1,10100,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017001129421,1,13100,1,0,0,1,1,1,inf,2,"[1, 2, 3]"
2017001129576,1,8400,1,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001130623,2,11000,1,0,0,0,0,1,inf,3,"[2, 3, 4, 1]"
2017001130703,1,10900,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001131188,1,20400,2,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001131600,3,37200,1,0,0,0,0,1,inf,2,"[3, 1, 4, 2]"
2017001131831,1,15000,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001132009,4,40300,1,0,2,0,0,1,inf,2,"[4, 5, 3, 2]"
2017001132998,1,16300,1,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001133657,4,44000,6,0,2,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001133672,1,1550,2,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001133752,3,19000,1,0,2,0,0,1,inf,2,"[3, 1, 2, 4]"
2017001134309,1,20000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001134818,2,21400,1,0,0,2,1,1,inf,3,"[2, 3, 1, 4]"
2017001135164,2,27160,2,0,0,2,1,1,inf,3,"[2, 3, 4, 1]"
2017001136023,2,24400,6,0,0,1,0,1,inf,1,"[2, 3, 4, 1]"
2017001136030,1,13000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001136541,1,21000,1,0,0,1,1,1,inf,3,"[1, 3, 2]"
2017001136825,4,2620,1,0,1,0,0,1,inf,2,"[4, 5, 2, 3]"
2017001136866,1,10800,2,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001136921,1,18700,9,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001136972,6,50000,1,0,3,0,0,1,inf,1,"[6, 5]"
2017001137060,5,30950,1,0,1,0,0,1,inf,1,"[5, 4, 6]"
2017001137129,1,14400,2,1,0,0,0,1,inf,1,"[1, 3, 2]"
2017001137503,2,7370,2,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017001137706,5,45300,2,0,3,0,0,1,inf,1,"[5, 4, 6]"
2017001138676,2,17950,1,0,0,2,0,1,inf,2,"[2, 4, 3, 1]"
2017001139328,4,6000,2,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001140050,1,8400,1,1,0,1,0,1,inf,3,"[1, 3, 2]"
2017001140228,2,5330,2,0,0,1,0,1,inf,1,"[2, 1, 3, 4]"
2017001140457,1,21400,2,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001140555,1,14400,2,1,0,1,0,1,inf,3,"[1, 3, 2]"
2017001141260,1,20000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001141275,4,33130,8,0,2,0,0,1,inf,2,"[4, 5, 2, 3]"
2017001141301,1,11700,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001141767,1,20000,1,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001142410,1,9670,1,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001142468,3,35600,2,0,0,1,0,1,inf,4,"[3, 4, 1, 2]"
2017001142743,2,28800,2,0,0,0,1,1,inf,3,"[2, 1, 4, 3]"
2017001142862,1,20440,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001142865,1,20100,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001143464,1,13500,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001144133,2,14000,1,0,1,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001144201,4,38000,1,0,2,0,0,1,inf,2,"[4, 5, 3, 2]"
2017001144989,1,13700,9,0,0,1,0,1,inf,3,"[1, 3, 2]"
2017001145443,1,12300,2,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001145946,3,32000,2,0,1,0,0,1,inf,2,"[3, 4, 2, 1]"
2017001145996,8,25600,1,0,5,0,0,1,inf,1,"[6, 5]"
2017001146211,6,47000,2,0,2,0,0,1,inf,1,"[6, 5]"
2017001146711,1,12000,2,0,0,1,1,1,inf,2,"[1, 2, 3]"
2017001147129,3,20700,3,0,1,0,0,1,inf,2,"[3, 4, 2, 1]"
2017001147316,4,7500,1,0,1,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001147481,4,35200,1,0,2,0,1,1,inf,3,"[4, 2, 5, 3]"
2017001148040,1,9800,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001148267,1,2100,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001148863,2,8800,2,0,1,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001149063,2,8700,2,0,1,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001149357,4,27800,8,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001149815,3,32000,1,0,1,0,0,1,inf,2,"[3, 4, 2, 1]"
2017001150009,2,21900,1,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017001150120,6,28000,2,0,4,1,0,1,inf,1,"[6, 5]"
2017001150164,1,10500,8,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001150346,2,24030,2,0,0,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001150588,2,11000,1,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001150635,7,39000,2,0,4,0,0,1,inf,1,"[6, 5]"
2017001150666,3,25000,1,0,2,0,0,1,inf,3,"[3, 1, 4, 2]"
2017001150875,5,41200,2,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017001151528,1,11000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001151728,1,1500,1,0,0,1,1,1,inf,3,"[1, 3, 2]"
2017001151871,2,14050,1,0,0,2,1,1,inf,1,"[2, 3, 4, 1]"
2017001151971,6,20100,8,0,4,0,0,1,inf,1,"[6, 5]"
2017001152203,3,27300,6,0,0,0,0,1,inf,3,"[3, 1, 4, 2]"
2017001152227,1,20000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001152521,2,19400,1,0,0,1,1,1,inf,2,"[2, 1, 4, 3]"
2017001152838,8,72600,8,0,3,0,0,1,inf,1,"[6, 5]"
2017001153435,2,24000,2,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001153511,1,21000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001153679,1,8800,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001153743,1,9100,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001154228,4,4500,2,0,1,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001154259,2,23500,1,1,0,2,1,1,inf,1,"[2, 4, 3, 1]"
2017001154329,1,16400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017001154775,2,26100,1,0,0,2,0,1,inf,1,"[2, 3, 1, 4]"
2017001154899,5,41980,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017001154917,1,2200,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001155371,1,16300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001155418,4,40110,1,0,0,1,0,1,inf,4,"[4, 2, 3, 5]"
2017001155514,2,22700,1,0,0,0,0,1,inf,1,"[2, 4, 3, 1]"
2017001155889,3,30100,2,0,0,0,0,1,inf,2,"[3, 1, 4, 2]"
2017001156027,3,36000,1,0,0,2,0,1,inf,1,"[3, 2, 1, 4]"
2017001156289,1,12000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001156425,1,21600,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001156670,4,30000,1,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001156872,1,5000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001156913,4,18000,2,0,3,0,0,1,inf,3,"[4, 2, 5, 3]"
2017001157326,1,14000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001158154,4,38300,2,0,1,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001158731,2,24400,2,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017001159038,1,6000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001159326,2,24090,2,0,1,0,0,1,inf,1,"[2, 4, 3, 1]"
2017001159663,1,20000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001159767,1,19800,2,1,0,1,0,1,inf,1,"[1, 3, 2]"
2017001159966,1,10900,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001160004,1,13200,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001160204,1,21100,9,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001160793,2,-1600,1,0,1,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001161218,4,20000,6,0,0,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001161304,1,10200,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001161548,1,10800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001162311,2,29000,1,0,0,0,1,1,inf,3,"[2, 1, 4, 3]"
2017001163554,1,10200,9,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001163756,2,10000,1,0,0,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001164908,1,10000,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017001164923,1,14400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001165093,1,21600,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017001165306,1,12000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017001166039,3,13200,2,0,1,1,0,1,inf,2,"[3, 1, 4, 2]"
2017001166283,2,23300,1,0,0,1,0,1,inf,3,"[2, 3, 1, 4]"
2017001166464,4,38000,1,0,2,0,0,1,inf,3,"[4, 3, 5, 2]"
2017001166625,2,10660,2,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001166703,2,10000,1,0,0,0,0,1,inf,4,"[2, 1, 3, 4]"
2017001166760,1,14000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001167809,2,26500,2,0,0,1,0,1,inf,2,"[2, 4, 1, 3]"
2017001167881,3,34000,6,0,1,0,0,1,inf,3,"[3, 2, 4, 1]"
2017001168687,2,7300,1,0,0,1,1,1,inf,1,"[2, 1, 3, 4]"
2017001168805,1,16600,2,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001169036,4,33000,1,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017001169144,1,19250,1,1,0,1,0,1,inf,2,"[1, 2, 3]"
2017001169807,2,16500,2,0,0,0,1,1,inf,2,"[2, 4, 3, 1]"
2017001169816,1,15200,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001170294,3,18000,8,0,1,0,0,1,inf,2,"[3, 4, 1, 2]"
2017001170304,2,15100,2,0,0,2,1,1,inf,1,"[2, 1, 3, 4]"
2017001171007,2,7750,1,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017001172749,2,23000,5,0,0,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001172983,2,24800,2,0,0,1,0,1,inf,1,"[2, 4, 1, 3]"
2017001174966,2,19670,1,0,0,0,0,1,inf,4,"[2, 1, 3, 4]"
2017001176273,1,13000,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001177187,1,21800,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017001177424,2,20800,2,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001178364,4,43700,1,0,2,1,0,1,inf,4,"[4, 3, 2, 5]"
2017001178574,3,33600,2,0,0,1,1,1,inf,1,"[3, 1, 4, 2]"
2017001179219,1,14500,2,0,0,1,0,1,inf,2,"[1, 3, 2]"
2017001179252,1,19600,1,0,0,1,0,1,inf,2,"[1, 3, 2]"
2017001179629,2,25000,2,0,0,1,0,1,inf,1,"[2, 1, 3, 4]"
2017001179767,2,23400,1,0,1,0,0,1,inf,3,"[2, 3, 4, 1]"
2017001180156,2,24000,2,0,0,0,0,1,inf,4,"[2, 3, 1, 4]"
2017001180970,1,9600,2,1,0,1,0,1,inf,2,"[1, 3, 2]"
2017001181468,2,23100,1,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001181883,3,17400,1,1,1,0,0,1,inf,3,"[3, 2, 4, 1]"
2017001182358,2,24000,2,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017001182461,4,7700,2,0,3,0,0,1,inf,4,"[4, 3, 2, 5]"
2017001182520,2,25000,1,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017001183117,2,13400,2,0,0,1,0,1,inf,1,"[2, 3, 4, 1]"
2017001183170,1,18000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017001183171,1,11500,2,0,0,1,0,1,inf,2,"[1, 2, 3]"
